42,0;510,0;845,0;1346,0;1516,0;2241,0;2720,0;3079,0;4042,0;4507,0;,10
146,1;428,1;830,13;1252,13;1969,13;2688,13;3152,10;3589,9;4306,9;5025,9;5853,8;6749,8;7565,5;8261,1;8644,1;9066,1;9772,0;10489,0;11208,0;12104,0;,20
36,8;336,7;1004,6;1773,15;2138,12;2781,13;3104,12;3916,11;4521,12;4885,7;5551,8;5851,7;6519,6;7268,7;7913,7;8576,7;9072,8;9372,7;10040,6;10900,6;11624,6;12228,7;12896,6;13675,6;14309,0;15169,0;15893,0;16635,0;17165,0;17944,0;,30
7,16;109,16;437,4;831,14;1225,14;1507,1;1824,0;2715,1;3032,0;3681,0;4128,0;4934,0;5710,5;5999,4;6393,4;6942,4;7069,1;7386,0;7780,0;8329,0;8959,0;9351,1;9668,0;10623,0;11380,0;12221,0;13188,0;13565,0;14489,1;14806,0;15751,0;16191,0;16745,5;17034,4;17680,0;18021,1;18104,1;18421,0;19351,0;19893,0;,40
8,38;85,28;308,36;587,28;1077,35;1392,36;1823,35;2530,36;2961,35;3741,22;3960,28;4298,28;4756,28;5044,28;5619,27;6182,28;6757,27;7399,24;7743,21;8198,22;8489,21;9243,21;9627,21;10087,18;10661,17;11225,18;11799,17;12325,13;12613,13;13367,13;13751,13;14306,10;14693,9;15367,8;15674,7;16428,7;16812,7;17758,7;18491,10;18878,7;19467,9;19859,7;20448,7;21426,6;22357,5;22907,1;23666,1;23888,1;24477,1;25311,0;,50
21,23;371,25;571,25;989,23;1189,23;1564,22;2233,22;2625,23;3000,22;3414,23;3689,17;4285,16;4769,15;5125,17;5721,16;5914,17;6510,16;6994,15;7543,14;8081,13;8688,10;9066,11;9477,10;10133,9;10778,3;11285,2;11932,3;12214,3;12721,2;13003,3;13510,2;14422,3;14880,0;15868,2;16299,0;17179,3;17647,3;18154,2;18883,2;19524,0;20253,0;20910,2;21633,3;21944,3;22451,2;23069,2;23821,0;24201,3;24708,2;25325,2;26078,0;26695,0;27057,3;27564,2;28084,2;28641,2;29237,3;29744,2;30691,1;31114,0;,60
4,68;168,24;410,30;703,29;1242,28;1836,38;2135,24;2315,24;2506,24;3164,24;3895,22;4177,21;4835,21;5634,20;5986,21;6382,29;6892,24;7392,29;7800,24;7856,24;8185,24;8832,24;9195,24;9856,21;10451,8;10866,21;11133,6;11791,6;12494,5;12942,6;13645,5;14251,12;14515,0;15168,11;15519,6;15801,8;16130,8;16483,6;16812,6;17459,6;17822,6;18525,5;19412,5;19865,0;20194,0;20841,0;21204,0;22091,0;22967,0;23401,0;24189,1;24414,0;25172,6;25676,0;26430,6;26907,6;27584,8;28070,7;28266,6;28969,5;29413,8;29899,7;30095,6;30798,5;31648,0;32361,0;32962,0;33252,1;33477,0;34347,0;,70
3,6;207,30;515,77;695,75;857,75;1339,74;1827,4;2254,4;2726,44;3382,45;3576,44;4278,44;4595,44;5267,44;5836,49;6123,48;6540,47;6838,46;7034,45;7228,44;8141,44;8950,44;9483,41;10033,40;10563,39;11251,38;11875,5;12131,4;12850,4;13092,34;13744,4;14168,4;14448,4;14772,30;15285,29;15650,44;16277,27;16712,26;17268,25;17694,24;18387,23;18756,22;19086,21;19999,21;20253,19;20966,4;21130,17;21300,16;22194,4;22788,5;23044,4;23746,4;24063,4;24735,4;25244,9;25427,8;25962,6;26016,6;26440,5;26696,4;27486,3;27888,2;28577,1;29439,0;30299,1;31132,1;31590,4;32149,4;32782,2;33341,2;33666,9;33849,8;34276,6;34438,6;34862,5;35118,4;35908,3;36310,2;36999,1;37861,0;,80
4,60;180,9;211,17;681,58;1000,15;1187,14;1837,13;2332,65;2513,2;2964,1;3274,9;3528,8;3750,58;4261,6;4747,56;4966,4;5433,3;5607,2;6058,1;6594,0;7267,58;8028,56;8264,56;9098,56;9699,46;10359,53;10689,2;10987,51;11563,46;12300,1;12632,48;12980,46;13216,46;14050,46;14395,44;14910,35;15399,1;15645,2;16096,1;16632,0;17141,1;17677,0;18141,32;18427,35;19185,33;19421,33;19794,32;20551,1;21004,30;21631,2;22082,1;22559,27;23037,26;23605,17;23866,24;24258,23;24581,14;25231,13;25499,2;25932,2;26383,1;26668,9;26922,8;27362,7;27655,6;28295,4;28360,4;28827,3;29001,2;29452,1;29988,0;30451,2;30865,2;31316,1;31852,0;32282,2;32518,2;32969,1;33505,0;34339,0;35051,0;35812,0;36676,2;37127,1;37368,2;37819,1;38355,0;39050,0;39746,0;40371,0;,90
8,75;146,0;351,52;487,53;690,52;951,51;1216,50;1742,49;1938,48;2200,47;2938,46;3384,47;3659,44;4086,47;4607,47;5224,11;5545,44;5773,12;6258,11;6743,12;7228,11;7794,11;8282,11;8850,12;9335,11;9961,11;10495,5;11061,5;11492,0;11602,0;12485,0;12572,0;13138,0;13626,0;14204,0;14679,0;15305,0;15933,0;16487,18;16575,17;17310,14;17529,15;17649,14;18114,13;18133,12;18618,11;19317,12;19802,11;20019,12;20504,11;21025,11;21816,11;22445,12;22930,11;23468,6;23771,5;23962,0;24734,0;25146,0;25694,0;25848,0;26369,0;27160,0;28085,0;28274,0;29038,0;29979,0;30831,0;31494,0;31989,11;32623,12;32948,12;33165,14;33535,12;33649,12;34134,11;34986,10;35580,9;36259,8;36726,7;37098,6;37401,5;38060,4;38755,3;39255,0;39364,0;39478,0;40366,0;41168,0;42019,0;42480,0;42909,0;43903,0;44288,0;44694,0;45235,0;45347,0;46052,0;46888,0;47245,0;,100
